epoch,loss,mape,val_loss,val_mape
0,0.07791725546121597,34.32832717895508,0.03068801946938038,27.116626739501953
1,0.029439181089401245,26.101184844970703,0.029284780845046043,25.448986053466797
2,0.028278304263949394,25.19923210144043,0.027855951339006424,24.87133026123047
3,0.026321081444621086,24.1588134765625,0.024565916508436203,23.698936462402344
4,0.02188767120242119,21.189435958862305,0.019851749762892723,17.777225494384766
5,0.01773068495094776,17.827199935913086,0.016595052555203438,17.284635543823242
6,0.016255775466561317,16.165210723876953,0.01601364091038704,14.679314613342285
7,0.015571551397442818,15.434889793395996,0.015513891354203224,14.41053581237793
8,0.015338928438723087,15.120969772338867,0.015449326485395432,16.16149139404297
9,0.015195950865745544,14.967565536499023,0.015245151706039906,13.801416397094727
10,0.015177993103861809,14.878660202026367,0.015943875536322594,17.054019927978516
11,0.015116643160581589,14.7963285446167,0.014752277173101902,14.814292907714844
12,0.014975816011428833,14.641935348510742,0.014704717323184013,14.05137825012207
13,0.014894204214215279,14.56427001953125,0.014896003529429436,15.640732765197754
14,0.014927700161933899,14.566986083984375,0.01474825944751501,15.07109546661377
15,0.014847255311906338,14.487706184387207,0.01457631029188633,14.316930770874023
16,0.014801239594817162,14.437297821044922,0.0163712278008461,17.705947875976562
17,0.01477817352861166,14.417196273803711,0.014539805240929127,14.067279815673828
18,0.014601387083530426,14.279589653015137,0.014430508017539978,14.303033828735352
19,0.014647954143583775,14.291893005371094,0.014527549967169762,15.121066093444824
20,0.014606532640755177,14.182061195373535,0.015300276689231396,12.799205780029297
21,0.014602075330913067,14.220888137817383,0.014390308409929276,14.425628662109375
22,0.014534876681864262,14.13582992553711,0.014899763278663158,15.760025978088379
23,0.014449955895543098,14.105094909667969,0.015106504783034325,12.907757759094238
24,0.014469929039478302,14.084636688232422,0.015399647876620293,12.774531364440918
25,0.014495478942990303,14.09632396697998,0.015807945281267166,12.517759323120117
26,0.014376506209373474,14.025165557861328,0.01502490695565939,15.964455604553223
27,0.014369288459420204,13.991133689880371,0.014083083719015121,14.21496868133545
28,0.014252849854528904,13.926799774169922,0.014188919216394424,13.224724769592285
29,0.014263764023780823,13.894221305847168,0.01409594900906086,13.846944808959961
30,0.014331353828310966,13.925703048706055,0.014231645502150059,13.391143798828125
31,0.014286703430116177,13.905083656311035,0.014770431444048882,12.633405685424805
32,0.014323144219815731,13.91946792602539,0.013921167701482773,13.707883834838867
33,0.014187700115144253,13.813411712646484,0.01405099406838417,13.352265357971191
34,0.014203591272234917,13.796549797058105,0.014076078310608864,13.289443969726562
35,0.01406402699649334,13.73725414276123,0.013976158574223518,14.311248779296875
36,0.014164229854941368,13.78441333770752,0.014279280789196491,14.911394119262695
37,0.014023401774466038,13.64659595489502,0.013897908851504326,13.512483596801758
38,0.014002117328345776,13.64406967163086,0.014265013858675957,14.789070129394531
39,0.014042435213923454,13.641325950622559,0.013991164974868298,14.175122261047363
40,0.014002786949276924,13.61850357055664,0.014563080854713917,15.52129077911377
41,0.014050778932869434,13.665027618408203,0.014838425442576408,12.249032020568848
42,0.014015120454132557,13.594704627990723,0.014331306330859661,12.941577911376953
43,0.01400417648255825,13.616310119628906,0.016190048307180405,12.188214302062988
44,0.013932252302765846,13.565696716308594,0.013922453857958317,12.757113456726074
45,0.013959451578557491,13.575061798095703,0.014101569540798664,12.597553253173828
46,0.013888596557080746,13.523192405700684,0.013683679513633251,13.128856658935547
47,0.013883756473660469,13.563702583312988,0.013728747144341469,13.717879295349121
48,0.013871533796191216,13.515636444091797,0.01399140153080225,13.051325798034668
49,0.01378240529447794,13.457991600036621,0.013907507061958313,12.453248023986816
50,0.013803779147565365,13.438486099243164,0.013545730151236057,13.871821403503418
51,0.01376265287399292,13.419384002685547,0.013498644344508648,13.418649673461914
52,0.013682404533028603,13.386470794677734,0.014291875995695591,12.257583618164062
53,0.013820964843034744,13.4635009765625,0.013436705805361271,13.297264099121094
