epoch,loss,mape,val_loss,val_mape
0,0.16375555098056793,148.34909057617188,0.12771593034267426,192.08749389648438
1,0.11950723826885223,116.65227508544922,0.11279554665088654,96.88025665283203
2,0.10689204186201096,111.20376586914062,0.10344180464744568,121.76343536376953
3,0.0989132672548294,95.81221771240234,0.09579943120479584,97.01986694335938
4,0.09370748698711395,113.0926513671875,0.0913393571972847,91.08132934570312
5,0.0901799350976944,82.08938598632812,0.09605991095304489,142.35768127441406
6,0.08790742605924606,94.28909301757812,0.09039034694433212,114.17012023925781
7,0.08609969913959503,126.85934448242188,0.0846647396683693,84.075927734375
8,0.0846472978591919,76.2721176147461,0.08316323906183243,75.49950408935547
9,0.08318140357732773,82.84402465820312,0.08592063188552856,88.58988189697266
10,0.08256565779447556,132.634033203125,0.08161113411188126,124.74903869628906
11,0.08211752772331238,76.93846893310547,0.08227240294218063,76.14958953857422
12,0.08125930279493332,74.32266998291016,0.08131818473339081,227.87994384765625
13,0.08151812851428986,80.70052337646484,0.0819150060415268,84.72772216796875
14,0.08047929406166077,112.05573272705078,0.08131156861782074,90.94837951660156
15,0.08006923645734787,74.85039520263672,0.08079703152179718,92.22101593017578
16,0.07993416488170624,73.00338745117188,0.0797613188624382,69.9861831665039
17,0.07970878481864929,84.46487426757812,0.07850544154644012,83.21256256103516
18,0.07962476462125778,84.4555435180664,0.08126606792211533,125.05320739746094
19,0.07899501174688339,97.82582092285156,0.07895754277706146,60.76259231567383
20,0.07918063551187515,85.86359405517578,0.07808829098939896,180.16586303710938
21,0.07892363518476486,82.63873291015625,0.08043922483921051,77.6678695678711
22,0.07851158827543259,100.65680694580078,0.07958924025297165,65.21495819091797
23,0.07843325287103653,171.84669494628906,0.07925959676504135,63.031070709228516
24,0.07800916582345963,93.83024597167969,0.08236997574567795,97.72096252441406
25,0.07772473990917206,89.52454376220703,0.07760695368051529,125.18489074707031
26,0.07775010913610458,309.1957092285156,0.07745127379894257,58.09013366699219
27,0.07773364335298538,66.04219055175781,0.07735049724578857,73.08043670654297
28,0.07747317105531693,69.44105529785156,0.08049412071704865,64.56033325195312
29,0.07734232395887375,65.6808853149414,0.07593764364719391,63.63648223876953
30,0.07778503000736237,87.22797393798828,0.07625728845596313,73.0602035522461
31,0.0768989771604538,66.85234069824219,0.07663285732269287,60.03083801269531
32,0.0768766775727272,63.27275466918945,0.07649379223585129,79.34272003173828
33,0.0769142135977745,73.58078002929688,0.0767451748251915,88.16854095458984
34,0.07657932490110397,95.16683959960938,0.07820620387792587,64.0182876586914
35,0.07676779478788376,96.07424926757812,0.0771264061331749,70.21112060546875
36,0.07657121866941452,78.63005065917969,0.07798783481121063,84.08502197265625
37,0.07649624347686768,66.66883850097656,0.07569943368434906,72.9114761352539
38,0.07649592310190201,76.95548248291016,0.07505335658788681,59.268760681152344
39,0.07614169269800186,63.46537780761719,0.07686806470155716,110.08003234863281
40,0.07584647834300995,75.79458618164062,0.07537070661783218,73.82707977294922
41,0.07585489004850388,163.5327606201172,0.07590687274932861,63.955020904541016
42,0.07611813396215439,67.17131805419922,0.07515580952167511,80.20646667480469
43,0.07585562020540237,64.0132064819336,0.0778050646185875,75.35540771484375
44,0.07583806663751602,64.42623138427734,0.07509952783584595,72.53730010986328
45,0.07562317699193954,60.5494270324707,0.07518050819635391,67.79708099365234
46,0.07581035792827606,111.96119689941406,0.07500118017196655,151.622314453125
47,0.07524111866950989,78.27930450439453,0.0743805393576622,133.5145721435547
48,0.0754820853471756,56.77884292602539,0.07563813030719757,67.97531127929688
49,0.07543887943029404,58.177303314208984,0.07490473985671997,1232.129150390625
50,0.07524868845939636,63.99253845214844,0.07533799111843109,114.53160858154297
51,0.07531426846981049,67.21333312988281,0.0743260532617569,58.814876556396484
52,0.07531332224607468,64.94585418701172,0.07400775700807571,78.61840057373047
53,0.07506397366523743,61.476078033447266,0.07425892353057861,64.877685546875
54,0.07491624355316162,67.67212677001953,0.07432359457015991,62.22739791870117
55,0.07514935731887817,67.5201644897461,0.07393034547567368,58.14321517944336
56,0.07499197125434875,123.42774200439453,0.07580642402172089,67.19271850585938
57,0.07488436251878738,71.78115844726562,0.07485305517911911,55.06233215332031
58,0.07460039854049683,70.162353515625,0.07392466068267822,68.08867645263672
59,0.07475077360868454,65.28594970703125,0.07485741376876831,128.75518798828125
60,0.07460986822843552,96.77937316894531,0.07448803633451462,64.42664337158203
61,0.07464280724525452,88.98118591308594,0.0750638023018837,65.63768768310547
62,0.07474399358034134,92.09347534179688,0.07377021759748459,59.287330627441406
63,0.07482393831014633,61.886898040771484,0.073466956615448,63.825069427490234
64,0.07459840923547745,88.49098205566406,0.07557462900876999,70.26393127441406
65,0.07430741935968399,117.38813781738281,0.07433853298425674,79.39077758789062
66,0.07440116256475449,70.48246765136719,0.07455809414386749,53.42597579956055
67,0.07393629103899002,63.31150817871094,0.07489319890737534,79.54376983642578
68,0.07405054569244385,72.63622283935547,0.07426183670759201,66.23870086669922
69,0.07438652217388153,62.682823181152344,0.07338860630989075,138.40646362304688
70,0.07433371990919113,60.12497329711914,0.07391423732042313,68.29441833496094
71,0.07377349585294724,85.66493225097656,0.0751338079571724,388.5958251953125
